V,K_I,Na_I,L_I,Cl_I
12.1009,10.5878,-21.0869,0.45026,6.74236
12.1142,10.5985,-21.1361,0.454252,6.74822
12.1275,10.6093,-21.1854,0.458252,6.75409
12.1409,10.6201,-21.2349,0.462261,6.75997
12.1543,10.6309,-21.2846,0.466279,6.76587
12.1677,10.6417,-21.3344,0.470306,6.77179
12.1811,10.6526,-21.3844,0.474341,6.77772
12.1946,10.6635,-21.4346,0.478385,6.78367
12.2081,10.6744,-21.4849,0.482438,6.78963
12.2217,10.6853,-21.5354,0.486499,6.79561
12.2352,10.6963,-21.5861,0.490569,6.80161
12.2488,10.7073,-21.6369,0.494649,6.80762
12.2625,10.7183,-21.688,0.498737,6.81365
12.2761,10.7294,-21.7392,0.502834,6.81969
12.2898,10.7404,-21.7905,0.50694,6.82575
12.3035,10.7516,-21.8421,0.511056,6.83182
12.3173,10.7627,-21.8938,0.51518,6.83791
12.331,10.7738,-21.9457,0.519313,6.84402
12.3449,10.785,-21.9978,0.523456,6.85014
12.3587,10.7962,-22.0501,0.527608,6.85628
12.3726,10.8075,-22.1025,0.531769,6.86244
12.3865,10.8187,-22.1551,0.535939,6.86861
12.4004,10.83,-22.208,0.540118,6.87481
12.4144,10.8414,-22.2609,0.544307,6.88101
12.4284,10.8527,-22.3141,0.548506,6.88724
12.4424,10.8641,-22.3675,0.552713,6.89348
12.4564,10.8755,-22.421,0.55693,6.89973
12.4705,10.8869,-22.4748,0.561157,6.90601
12.4846,10.8984,-22.5287,0.565393,6.9123
12.4988,10.9099,-22.5828,0.569639,6.91861
12.513,10.9214,-22.6371,0.573894,6.92494
12.5272,10.9329,-22.6916,0.57816,6.93128
12.5414,10.9445,-22.7463,0.582434,6.93764
12.5557,10.9561,-22.8011,0.586719,6.94402
12.57,10.9678,-22.8562,0.591013,6.95042
12.5844,10.9794,-22.9114,0.595317,6.95683
12.5988,10.9911,-22.9669,0.599631,6.96326
12.6132,11.0028,-23.0226,0.603955,6.96971
12.6276,11.0146,-23.0784,0.608289,6.97618
12.6421,11.0264,-23.1344,0.612633,6.98267
12.6566,11.0382,-23.1907,0.616986,6.98917
12.6712,11.05,-23.2471,0.62135,6.99569
12.6857,11.0619,-23.3038,0.625724,7.00223
12.7004,11.0738,-23.3606,0.630109,7.00879
12.715,11.0857,-23.4177,0.634503,7.01537
12.7297,11.0977,-23.4749,0.638908,7.02197
12.7444,11.1097,-23.5324,0.643323,7.02858
12.7592,11.1217,-23.5901,0.647748,7.03522
12.7739,11.1337,-23.648,0.652183,7.04187
12.7888,11.1458,-23.706,0.656629,7.04854
12.8036,11.1579,-23.7643,0.661086,7.05523
12.8185,11.1701,-23.8228,0.665553,7.06194
12.8334,11.1823,-23.8815,0.670031,7.06867
12.8484,11.1945,-23.9405,0.674519,7.07542
12.8634,11.2067,-23.9996,0.679018,7.08219
12.8784,11.219,-24.059,0.683527,7.08897
12.8935,11.2313,-24.1185,0.688047,7.09578
12.9086,11.2436,-24.1783,0.692578,7.10261
12.9237,11.256,-24.2383,0.69712,7.10945
12.9389,11.2684,-24.2986,0.701673,7.11632
12.9541,11.2808,-24.359,0.706237,7.12321
12.9694,11.2933,-24.4197,0.710811,7.13011
12.9847,11.3058,-24.4806,0.715397,7.13704
13,11.3183,-24.5417,0.719994,7.14399
13.0153,11.3309,-24.603,0.724601,7.15095
13.0307,11.3435,-24.6646,0.72922,7.15794
13.0462,11.3561,-24.7264,0.73385,7.16495
13.0616,11.3688,-24.7884,0.738492,7.17198
13.0771,11.3815,-24.8507,0.743145,7.17903
13.0927,11.3942,-24.9132,0.747809,7.1861
13.1083,11.407,-24.9759,0.752484,7.19319
13.1239,11.4198,-25.0388,0.757171,7.20031
13.1396,11.4326,-25.102,0.76187,7.20744
13.1553,11.4455,-25.1654,0.76658,7.2146
13.171,11.4584,-25.2291,0.771301,7.22177
13.1868,11.4713,-25.293,0.776035,7.22897
13.2026,11.4843,-25.3571,0.78078,7.23619
13.2185,11.4973,-25.4215,0.785536,7.24343
13.2343,11.5103,-25.4861,0.790305,7.2507
13.2503,11.5234,-25.5509,0.795085,7.25798
13.2663,11.5365,-25.616,0.799878,7.26529
13.2823,11.5497,-25.6814,0.804682,7.27262
13.2983,11.5629,-25.747,0.809498,7.27997
13.3144,11.5761,-25.8128,0.814327,7.28735
13.3306,11.5893,-25.8789,0.819167,7.29474
13.3467,11.6026,-25.9453,0.82402,7.30216
13.3629,11.616,-26.0119,0.828885,7.30961
13.3792,11.6293,-26.0787,0.833762,7.31707
13.3955,11.6427,-26.1458,0.838652,7.32456
13.4118,11.6562,-26.2132,0.843554,7.33207
13.4282,11.6697,-26.2808,0.848468,7.33961
13.4446,11.6832,-26.3487,0.853395,7.34717
13.4611,11.6967,-26.4168,0.858334,7.35475
13.4776,11.7103,-26.4852,0.863287,7.36235
13.4942,11.7239,-26.5539,0.868251,7.36998
13.5108,11.7376,-26.6228,0.873229,7.37763
13.5274,11.7513,-26.692,0.878219,7.38531
13.5441,11.765,-26.7615,0.883222,7.39301
13.5608,11.7788,-26.8312,0.888238,7.40074
13.5776,11.7926,-26.9012,0.893267,7.40849
13.5944,11.8065,-26.9715,0.898309,7.41626
13.6112,11.8204,-27.042,0.903365,7.42406
13.6281,11.8343,-27.1128,0.908433,7.43188
13.645,11.8483,-27.1839,0.913514,7.43973
13.662,11.8623,-27.2553,0.918609,7.4476
13.6791,11.8764,-27.327,0.923717,7.4555
13.6961,11.8905,-27.3989,0.928838,7.46342
13.7132,11.9046,-27.4711,0.933973,7.47137
13.7304,11.9188,-27.5436,0.939122,7.47935
13.7476,11.933,-27.6164,0.944284,7.48735
13.7649,11.9472,-27.6895,0.949459,7.49537
13.7822,11.9615,-27.7629,0.954648,7.50342
13.7995,11.9759,-27.8365,0.959851,7.5115
13.8169,11.9902,-27.9105,0.965068,7.5196
13.8343,12.0047,-27.9847,0.970299,7.52773
13.8518,12.0191,-28.0592,0.975543,7.53589
13.8693,12.0336,-28.1341,0.980802,7.54407
13.8869,12.0482,-28.2092,0.986075,7.55228
13.9045,12.0627,-28.2846,0.991361,7.56052
13.9222,12.0774,-28.3604,0.996662,7.56878
13.9399,12.0921,-28.4364,1.00198,7.57707
13.9577,12.1068,-28.5127,1.00731,7.58539
13.9755,12.1215,-28.5894,1.01265,7.59373
13.9934,12.1363,-28.6663,1.01801,7.60211
14.0113,12.1512,-28.7436,1.02338,7.61051
14.0292,12.1661,-28.8212,1.02877,7.61894
14.0472,12.181,-28.8991,1.03417,7.62739
14.0653,12.196,-28.9773,1.03959,7.63588
14.0834,12.211,-29.0558,1.04502,7.64439
14.1016,12.226,-29.1346,1.05047,7.65293
14.1198,12.2412,-29.2138,1.05593,7.6615
14.138,12.2563,-29.2933,1.06141,7.6701
14.1563,12.2715,-29.3731,1.0669,7.67873
14.1747,12.2868,-29.4532,1.0724,7.68739
14.1931,12.302,-29.5337,1.07793,7.69607
14.2115,12.3174,-29.6145,1.08346,7.70479
14.2301,12.3328,-29.6956,1.08902,7.71353
14.2486,12.3482,-29.7771,1.09458,7.72231
14.2672,12.3637,-29.8589,1.10017,7.73111
14.2859,12.3792,-29.941,1.10577,7.73995
14.3046,12.3948,-30.0235,1.11138,7.74881
14.3234,12.4104,-30.1063,1.11701,7.75771
14.3422,12.426,-30.1894,1.12266,7.76663
14.3611,12.4418,-30.2729,1.12832,7.77559
14.38,12.4575,-30.3568,1.134,7.78458
14.399,12.4733,-30.441,1.13969,7.7936
14.418,12.4892,-30.5255,1.1454,7.80265
14.4371,12.5051,-30.6104,1.15113,7.81173
14.4562,12.521,-30.6957,1.15687,7.82084
14.4754,12.537,-30.7813,1.16263,7.82999
14.4947,12.5531,-30.8673,1.16841,7.83917
14.514,12.5692,-30.9536,1.1742,7.84837
14.5334,12.5853,-31.0403,1.18001,7.85762
14.5528,12.6015,-31.1273,1.18583,7.86689
14.5723,12.6178,-31.2148,1.19168,7.8762
14.5918,12.6341,-31.3026,1.19753,7.88554
14.6114,12.6504,-31.3907,1.20341,7.89491
14.631,12.6668,-31.4793,1.2093,7.90431
14.6507,12.6833,-31.5682,1.21521,7.91375
14.6705,12.6998,-31.6575,1.22114,7.92323
14.6903,12.7164,-31.7472,1.22708,7.93273
14.7101,12.733,-31.8372,1.23304,7.94227
14.7301,12.7496,-31.9277,1.23902,7.95185
14.7501,12.7664,-32.0185,1.24502,7.96146
14.7701,12.7831,-32.1098,1.25103,7.9711
14.7902,12.7999,-32.2014,1.25706,7.98078
14.8104,12.8168,-32.2934,1.26311,7.99049
14.8306,12.8337,-32.3858,1.26918,8.00024
14.8509,12.8507,-32.4786,1.27526,8.01003
14.8712,12.8678,-32.5718,1.28137,8.01985
14.8916,12.8849,-32.6654,1.28749,8.0297
14.9121,12.902,-32.7594,1.29363,8.03959
14.9326,12.9192,-32.8538,1.29978,8.04952
14.9532,12.9365,-32.9487,1.30596,8.05948
14.9738,12.9538,-33.0439,1.31215,8.06948
14.9946,12.9711,-33.1396,1.31837,8.07952
15.0153,12.9886,-33.2357,1.3246,8.0896
15.0362,13.0061,-33.3322,1.33085,8.09971
15.0571,13.0236,-33.4291,1.33712,8.10986
15.078,13.0412,-33.5265,1.3434,8.12004
15.099,13.0588,-33.6242,1.34971,8.13027
15.1201,13.0766,-33.7225,1.35604,8.14053
15.1413,13.0943,-33.8211,1.36238,8.15083
15.1625,13.1122,-33.9202,1.36875,8.16117
15.1838,13.13,-34.0197,1.37513,8.17155
15.2051,13.148,-34.1197,1.38153,8.18197
15.2265,13.166,-34.2201,1.38795,8.19242
15.248,13.1841,-34.3209,1.3944,8.20292
15.2695,13.2022,-34.4222,1.40086,8.21346
15.2911,13.2204,-34.524,1.40734,8.22403
15.3128,13.2386,-34.6262,1.41384,8.23465
15.3345,13.2569,-34.7289,1.42036,8.24531
15.3563,13.2753,-34.832,1.4269,8.256
15.3782,13.2937,-34.9356,1.43347,8.26674
15.4002,13.3122,-35.0396,1.44005,8.27752
15.4222,13.3308,-35.1442,1.44665,8.28834
15.4443,13.3494,-35.2492,1.45328,8.29921
15.4664,13.3681,-35.3546,1.45992,8.31011
15.4886,13.3868,-35.4606,1.46659,8.32106
15.5109,13.4056,-35.567,1.47327,8.33205
15.5333,13.4245,-35.6739,1.47998,8.34308
15.5557,13.4434,-35.7813,1.48671,8.35415
15.5782,13.4624,-35.8892,1.49345,8.36527
15.6008,13.4815,-35.9976,1.50023,8.37643
15.6234,13.5006,-36.1065,1.50702,8.38764
15.6461,13.5198,-36.2159,1.51383,8.39889
15.6689,13.539,-36.3257,1.52067,8.41018
15.6917,13.5584,-36.4361,1.52752,8.42152
15.7147,13.5778,-36.547,1.5344,8.4329
15.7377,13.5972,-36.6584,1.5413,8.44433
15.7607,13.6168,-36.7703,1.54822,8.4558
15.7839,13.6364,-36.8828,1.55517,8.46732
15.8071,13.656,-36.9957,1.56214,8.47888
15.8304,13.6758,-37.1092,1.56913,8.49049
15.8538,13.6956,-37.2232,1.57614,8.50215
15.8772,13.7154,-37.3378,1.58317,8.51385
15.9008,13.7354,-37.4528,1.59023,8.52561
15.9244,13.7554,-37.5684,1.59731,8.5374
15.948,13.7755,-37.6846,1.60441,8.54925
15.9718,13.7956,-37.8013,1.61154,8.56114
15.9956,13.8158,-37.9185,1.61869,8.57309
16.0195,13.8361,-38.0363,1.62586,8.58508
16.0345,13.852,-38.1577,1.63036,8.59251
16.0496,13.868,-38.2794,1.63489,8.60008
16.0648,13.8841,-38.4015,1.63944,8.60771
16.0801,13.9002,-38.5238,1.64402,8.61538
16.0954,13.9164,-38.6465,1.64863,8.62311
16.1109,13.9326,-38.7696,1.65327,8.63088
16.1264,13.949,-38.8929,1.65793,8.63871
16.1421,13.9654,-39.0167,1.66263,8.64659
16.1578,13.9818,-39.1407,1.66735,8.65452
16.1737,13.9984,-39.2651,1.6721,8.66251
16.1896,14.015,-39.3898,1.67688,8.67054
16.2056,14.0317,-39.5149,1.68169,8.67863
16.2218,14.0484,-39.6404,1.68653,8.68677
16.238,14.0652,-39.7662,1.69139,8.69497
16.2543,14.0821,-39.8924,1.69628,8.70322
16.2707,14.0991,-40.0189,1.70121,8.71151
16.2872,14.1161,-40.1458,1.70616,8.71987
16.3038,14.1332,-40.2731,1.71114,8.72827
16.3205,14.1504,-40.4007,1.71615,8.73673
16.3373,14.1677,-40.5287,1.72119,8.74525
16.3542,14.185,-40.6571,1.72626,8.75382
16.3712,14.2024,-40.7859,1.73136,8.76244
16.3883,14.2199,-40.9151,1.73648,8.77112
16.4055,14.2374,-41.0447,1.74164,8.77985
16.4228,14.255,-41.1746,1.74683,8.78863
16.4401,14.2727,-41.305,1.75204,8.79747
16.4576,14.2905,-41.4358,1.75729,8.80637
16.4752,14.3084,-41.567,1.76256,8.81532
16.4929,14.3263,-41.6985,1.76786,8.82433
16.5107,14.3443,-41.8305,1.7732,8.8334
16.5285,14.3624,-41.9629,1.77856,8.84252
16.5465,14.3805,-42.0958,1.78396,8.85169
16.5646,14.3988,-42.229,1.78938,8.86092
16.5828,14.4171,-42.3627,1.79483,8.87021
16.6011,14.4355,-42.4968,1.80032,8.87956
16.6194,14.4539,-42.6314,1.80583,8.88896
16.6379,14.4725,-42.7664,1.81138,8.89843
16.6565,14.4911,-42.9018,1.81695,8.90795
16.6752,14.5098,-43.0377,1.82256,8.91752
16.694,14.5286,-43.174,1.82819,8.92716
16.7129,14.5475,-43.3108,1.83386,8.93685
16.7319,14.5664,-43.4481,1.83956,8.9466
16.751,14.5855,-43.5858,1.84529,8.95642
16.7702,14.6046,-43.724,1.85105,8.96629
16.7895,14.6238,-43.8626,1.85684,8.97622
16.8089,14.643,-44.0017,1.86266,8.98621
16.8284,14.6624,-44.1413,1.86851,8.99626
16.848,14.6818,-44.2814,1.8744,9.00637
16.8677,14.7014,-44.422,1.88031,9.01654
16.8875,14.721,-44.563,1.88626,9.02677
16.9075,14.7407,-44.7046,1.89224,9.03706
16.9275,14.7604,-44.8466,1.89825,9.04742
16.9476,14.7803,-44.9892,1.90429,9.05783
16.9679,14.8003,-45.1322,1.91037,9.06831
16.9882,14.8203,-45.2758,1.91647,9.07885
17.0087,14.8404,-45.4199,1.92261,9.08945
17.0293,14.8606,-45.5645,1.92878,9.10012
17.0499,14.8809,-45.7096,1.93498,9.11085
17.0707,14.9013,-45.8553,1.94122,9.12164
17.0916,14.9218,-46.0015,1.94748,9.1325
17.1126,14.9423,-46.1482,1.95378,9.14341
17.1337,14.963,-46.2955,1.96012,9.1544
17.1549,14.9837,-46.4433,1.96648,9.16545
17.1763,15.0045,-46.5917,1.97288,9.17656
17.1977,15.0254,-46.7406,1.97931,9.18774
17.2193,15.0464,-46.8901,1.98578,9.19898
17.2409,15.0675,-47.0402,1.99227,9.21029
17.2627,15.0887,-47.1908,1.99881,9.22167
17.2846,15.11,-47.342,2.00537,9.23311
17.3066,15.1314,-47.4938,2.01197,9.24462
17.3287,15.1529,-47.6462,2.0186,9.2562
17.3509,15.1744,-47.7991,2.02527,9.26784
17.3732,15.1961,-47.9527,2.03196,9.27955
17.3957,15.2178,-48.1068,2.0387,9.29133
17.4182,15.2397,-48.2616,2.04547,9.30318
17.4409,15.2616,-48.4169,2.05227,9.3151
17.4637,15.2836,-48.5729,2.0591,9.32708
17.4866,15.3058,-48.7295,2.06598,9.33914
17.5096,15.328,-48.8867,2.07288,9.35127
17.5327,15.3503,-49.0445,2.07982,9.36346
17.556,15.3727,-49.203,2.0868,9.37573
17.5794,15.3953,-49.3621,2.09381,9.38807
17.6028,15.4179,-49.5219,2.10085,9.40048
17.6264,15.4406,-49.6823,2.10793,9.41296
17.6502,15.4634,-49.8434,2.11505,9.42551
17.674,15.4864,-50.0051,2.1222,9.43814
17.698,15.5094,-50.1675,2.12939,9.45084
17.722,15.5325,-50.3305,2.13661,9.46361
17.7462,15.5557,-50.4943,2.14387,9.47646
17.7706,15.5791,-50.6587,2.15117,9.48938
17.795,15.6025,-50.8238,2.1585,9.50237
17.8196,15.626,-50.9896,2.16587,9.51545
17.8442,15.6497,-51.1561,2.17327,9.52859
17.869,15.6734,-51.3233,2.18071,9.54181
17.894,15.6973,-51.4912,2.18819,9.55511
17.919,15.7212,-51.6598,2.19571,9.56849
17.9442,15.7453,-51.8291,2.20326,9.58194
17.9695,15.7695,-51.9992,2.21085,9.59547
17.9949,15.7937,-52.17,2.21847,9.60908
18.0205,15.8181,-52.3415,2.22614,9.62276
18.0461,15.8426,-52.5138,2.23384,9.63653
18.0719,15.8672,-52.6868,2.24158,9.65037
18.0979,15.892,-52.8606,2.24936,9.6643
18.1239,15.9168,-53.0352,2.25718,9.6783
18.1501,15.9417,-53.2105,2.26503,9.69239
18.1764,15.9668,-53.3866,2.27293,9.70655
18.2029,15.992,-53.5634,2.28086,9.7208
18.2294,16.0172,-53.7411,2.28883,9.73513
18.2561,16.0426,-53.9196,2.29684,9.74955
18.283,16.0681,-54.0988,2.30489,9.76404
18.3099,16.0938,-54.2789,2.31298,9.77863
18.337,16.1195,-54.4597,2.3211,9.79329
18.3642,16.1454,-54.6414,2.32927,9.80804
18.3916,16.1713,-54.8239,2.33748,9.82288
18.4191,16.1974,-55.0073,2.34573,9.8378
18.4467,16.2236,-55.1915,2.35401,9.8528
18.4745,16.25,-55.3765,2.36234,9.8679
18.5024,16.2764,-55.5624,2.37071,9.88308
18.5304,16.303,-55.7491,2.37912,9.89835
18.5586,16.3297,-55.9367,2.38757,9.9137
18.5869,16.3565,-56.1252,2.39606,9.92915
18.6153,16.3835,-56.3145,2.4046,9.94469
18.6439,16.4105,-56.5048,2.41317,9.96031
18.6726,16.4377,-56.6959,2.42179,9.97603
18.7015,16.465,-56.8879,2.43045,9.99184
18.7305,16.4925,-57.0809,2.43915,10.0077
18.7596,16.52,-57.2747,2.44789,10.0237
18.7889,16.5477,-57.4695,2.45667,10.0398
18.8183,16.5756,-57.6652,2.4655,10.056
18.8479,16.6035,-57.8618,2.47437,10.0723
18.8776,16.6316,-58.0594,2.48328,10.0886
18.9075,16.6598,-58.258,2.49224,10.1051
18.9375,16.6882,-58.4574,2.50124,10.1217
18.9676,16.7167,-58.6579,2.51029,10.1383
18.9979,16.7453,-58.8593,2.51937,10.1551
19.0284,16.774,-59.0618,2.52851,10.1719
19.0589,16.8029,-59.2652,2.53768,10.1889
19.0897,16.8319,-59.4696,2.5469,10.2059
19.1206,16.8611,-59.675,2.55617,10.2231
19.1516,16.8904,-59.8814,2.56548,10.2403
19.1828,16.9198,-60.0888,2.57483,10.2577
19.2141,16.9494,-60.2973,2.58423,10.2751
19.2456,16.9791,-60.5068,2.59368,10.2927
19.2772,17.0089,-60.7174,2.60317,10.3103
19.309,17.0389,-60.929,2.61271,10.3281
19.341,17.0691,-61.1417,2.6223,10.346
19.3731,17.0993,-61.3554,2.63193,10.364
19.4054,17.1298,-61.5702,2.64161,10.382
19.4378,17.1603,-61.7861,2.65133,10.4002
19.4703,17.191,-62.0031,2.6611,10.4185
19.5031,17.2219,-62.2212,2.67092,10.4369
19.536,17.2529,-62.4405,2.68079,10.4554
19.569,17.2841,-62.6608,2.69071,10.4741
19.6022,17.3154,-62.8823,2.70067,10.4928
19.6356,17.3468,-63.1049,2.71068,10.5116
19.6691,17.3785,-63.3287,2.72074,10.5306
19.7028,17.4102,-63.5536,2.73085,10.5497
19.7367,17.4421,-63.7797,2.74101,10.5688
19.7707,17.4742,-64.007,2.75122,10.5881
19.8049,17.5065,-64.2354,2.76148,10.6076
19.8393,17.5388,-64.4651,2.77179,10.6271
19.8738,17.5714,-64.6959,2.78214,10.6467
19.9085,17.6041,-64.928,2.79255,10.6665
19.9434,17.637,-65.1613,2.80301,10.6864
19.9784,17.67,-65.3959,2.81352,10.7064
20.0136,17.7032,-65.6316,2.82408,10.7265
20.049,17.7365,-65.8687,2.8347,10.7468
20.0845,17.7701,-66.107,2.84536,10.7671
20.1203,17.8037,-66.3465,2.85608,10.7876
20.1562,17.8376,-66.5874,2.86685,10.8082
20.1922,17.8716,-66.8295,2.87767,10.829
20.2285,17.9058,-67.073,2.88855,10.8499
20.2649,17.9401,-67.3178,2.89948,10.8708
20.3015,17.9747,-67.5639,2.91046,10.892
20.3383,18.0094,-67.8113,2.92149,10.9132
20.3753,18.0443,-68.0601,2.93258,10.9346
20.4124,18.0793,-68.3102,2.94373,10.9561
20.4498,18.1145,-68.5617,2.95493,10.9778
20.4873,18.1499,-68.8146,2.96618,10.9995
20.525,18.1855,-69.0689,2.97749,11.0214
20.5629,18.2213,-69.3245,2.98886,11.0435
20.6009,18.2572,-69.5816,3.00028,11.0657
20.6392,18.2933,-69.8401,3.01176,11.088
20.6776,18.3296,-70.1001,3.02329,11.1104
20.7163,18.3661,-70.3615,3.03488,11.133
20.7551,18.4028,-70.6243,3.04653,11.1558
20.7941,18.4397,-70.8887,3.05824,11.1786
20.8333,18.4767,-71.1545,3.07,11.2017
20.8727,18.514,-71.4218,3.08182,11.2248
20.9123,18.5514,-71.6906,3.0937,11.2481
20.9521,18.589,-71.9609,3.10564,11.2716
20.9921,18.6269,-72.2328,3.11764,11.2952
21.0323,18.6649,-72.5061,3.1297,11.3189
21.0727,18.7031,-72.7811,3.14181,11.3428
21.1133,18.7415,-73.0576,3.15399,11.3669
21.1541,18.7801,-73.3357,3.16623,11.3911
21.1951,18.8189,-73.6154,3.17853,11.4154
21.2363,18.8579,-73.8967,3.19089,11.4399
21.2777,18.8971,-74.1796,3.20331,11.4646
21.3193,18.9366,-74.4641,3.2158,11.4894
21.3612,18.9762,-74.7503,3.22835,11.5144
21.4032,19.016,-75.0382,3.24095,11.5395
21.4454,19.0561,-75.3277,3.25363,11.5648
21.4879,19.0963,-75.6189,3.26636,11.5902
21.5305,19.1368,-75.9118,3.27916,11.6158
21.5734,19.1775,-76.2064,3.29203,11.6416
21.6165,19.2184,-76.5027,3.30496,11.6676
21.6598,19.2595,-76.8008,3.31795,11.6937
21.7034,19.3008,-77.1006,3.33101,11.72
21.7471,19.3424,-77.4022,3.34413,11.7464
21.7911,19.3842,-77.7056,3.35732,11.773
21.8353,19.4262,-78.0108,3.37058,11.7998
21.8797,19.4684,-78.3178,3.3839,11.8268
21.9243,19.5108,-78.6266,3.3973,11.8539
21.9692,19.5535,-78.9372,3.41076,11.8812
22.0143,19.5964,-79.2497,3.42428,11.9087
22.0596,19.6396,-79.5641,3.43788,11.9364
22.1051,19.683,-79.8804,3.45154,11.9643
22.1509,19.7266,-80.1985,3.46528,11.9923
22.1969,19.7704,-80.5186,3.47908,12.0205
22.2432,19.8145,-80.8406,3.49296,12.0489
22.2897,19.8589,-81.1646,3.5069,12.0775
22.3364,19.9034,-81.4905,3.52092,12.1063
22.3834,19.9482,-81.8184,3.53501,12.1353
22.4306,19.9933,-82.1483,3.54917,12.1645
22.478,20.0386,-82.4802,3.5634,12.1938
22.5257,20.0842,-82.8141,3.57771,12.2234
22.5736,20.13,-83.1501,3.59208,12.2531
22.6218,20.1761,-83.4881,3.60654,12.2831
22.6702,20.2224,-83.8282,3.62106,12.3132
22.7189,20.269,-84.1705,3.63566,12.3436
22.7678,20.3158,-84.5148,3.65034,12.3742
22.817,20.3629,-84.8612,3.66509,12.4049
22.8664,20.4103,-85.2098,3.67992,12.4359
22.9161,20.4579,-85.5606,3.69483,12.4671
22.966,20.5058,-85.9135,3.70981,12.4985
23.0162,20.554,-86.2687,3.72487,12.5301
23.0667,20.6024,-86.626,3.74001,12.5619
23.1174,20.6511,-86.9856,3.75522,12.5939
23.1684,20.7001,-87.3475,3.77052,12.6262
23.2196,20.7494,-87.7116,3.78589,12.6587
23.2712,20.799,-88.078,3.80135,12.6914
23.323,20.8488,-88.4468,3.81689,12.7243
23.375,20.8989,-88.8178,3.8325,12.7575
23.4273,20.9493,-89.1912,3.8482,12.7909
23.4799,21,-89.567,3.86398,12.8245
23.5328,21.051,-89.9451,3.87985,12.8583
23.586,21.1023,-90.3257,3.89579,12.8924
23.6394,21.1539,-90.7087,3.91182,12.9267
23.6931,21.2057,-91.0941,3.92794,12.9613
23.7471,21.2579,-91.482,3.94414,12.9961
23.8014,21.3104,-91.8724,3.96042,13.0311
23.856,21.3632,-92.2653,3.97679,13.0664
23.9108,21.4163,-92.6607,3.99325,13.102
23.966,21.4697,-93.0587,4.0098,13.1378
24.0214,21.5234,-93.4592,4.02643,13.1738
24.0772,21.5775,-93.8624,4.04315,13.2101
24.1332,21.6318,-94.2681,4.05996,13.2467
24.1895,21.6865,-94.6765,4.07686,13.2835
24.2462,21.7415,-95.0875,4.09385,13.3206
24.3031,21.7968,-95.5012,4.11093,13.3579
24.3603,21.8525,-95.9176,4.1281,13.3956
24.4179,21.9085,-96.3367,4.14536,13.4334
24.4757,21.9648,-96.7586,4.16271,13.4716
24.5339,22.0214,-97.1832,4.18016,13.51
24.5923,22.0784,-97.6107,4.1977,13.5488
24.6511,22.1358,-98.0409,4.21534,13.5877
24.7102,22.1935,-98.474,4.23307,13.627
24.7697,22.2515,-98.9099,4.2509,13.6666
24.8294,22.3099,-99.3487,4.26882,13.7064
24.8895,22.3686,-99.7904,4.28684,13.7466
24.9498,22.4277,-100.235,4.30495,13.787
25.0106,22.4872,-100.683,4.32317,13.8278
25.0716,22.547,-101.133,4.34148,13.8688
25.133,22.6072,-101.587,4.35989,13.9101
25.1947,22.6677,-102.043,4.37841,13.9518
25.2567,22.7286,-102.503,4.39702,13.9937
25.3191,22.7899,-102.966,4.41574,14.036
25.3818,22.8516,-103.432,4.43455,14.0786
25.4449,22.9137,-103.901,4.45347,14.1215
25.5083,22.9761,-104.373,4.4725,14.1647
25.5721,23.039,-104.848,4.49162,14.2082
25.6362,23.1022,-105.327,4.51086,14.2521
25.7007,23.1658,-105.808,4.5302,14.2963
25.7655,23.2298,-106.293,4.54964,14.3409
25.8306,23.2942,-106.782,4.56919,14.3857
25.8962,23.3591,-107.273,4.58885,14.4309
25.9621,23.4243,-107.768,4.60862,14.4765
26.0283,23.4899,-108.267,4.6285,14.5224
26.095,23.556,-108.768,4.64849,14.5687
26.162,23.6225,-109.274,4.66859,14.6153
26.2293,23.6894,-109.782,4.6888,14.6623
26.2971,23.7567,-110.294,4.70912,14.7096
26.3652,23.8245,-110.81,4.72955,14.7573
26.4337,23.8926,-111.329,4.7501,14.8054
26.5026,23.9613,-111.852,4.77077,14.8538
26.5718,24.0303,-112.378,4.79155,14.9026
26.6415,24.0999,-112.908,4.81244,14.9518
26.7115,24.1698,-113.442,4.83346,15.0014
26.782,24.2402,-113.979,4.85459,15.0514
26.8528,24.3111,-114.52,4.87584,15.1018
26.924,24.3824,-115.065,4.89721,15.1525
26.9957,24.4542,-115.613,4.9187,15.2037
27.0677,24.5265,-116.166,4.94031,15.2553
27.1401,24.5992,-116.722,4.96204,15.3072
27.213,24.6724,-117.282,4.9839,15.3596
27.2863,24.7461,-117.846,5.00588,15.4125
27.3599,24.8203,-118.414,5.02798,15.4657
27.434,24.895,-118.986,5.05021,15.5194
27.5086,24.9701,-119.562,5.07257,15.5734
27.5835,25.0458,-120.141,5.09505,15.628
27.6589,25.122,-120.725,5.11766,15.6829
27.7347,25.1987,-121.314,5.1404,15.7384
27.8109,25.2758,-121.906,5.16327,15.7942
27.8876,25.3535,-122.502,5.18628,15.8505
27.9647,25.4318,-123.103,5.20941,15.9073
28.0423,25.5105,-123.708,5.23268,15.9646
28.1203,25.5898,-124.317,5.25608,16.0223
28.1987,25.6696,-124.93,5.27961,16.0805
28.2776,25.75,-125.548,5.30328,16.1391
28.357,25.8309,-126.17,5.32709,16.1983
28.4368,25.9123,-126.797,5.35103,16.2579
28.517,25.9943,-127.428,5.37511,16.3181
28.5978,26.0769,-128.063,5.39934,16.3787
